Testwerte zur Berechnung von Neigungswinkeln aus Wellenlängenpaaren
*******************************************************************

Ordnung m               : 1
Gitterkonstante [µm]    : 0.769231
Minimum Wellenlänge [nm]: 430.0000
Messbereich [grad]      : 5
Einfallswinkel [grad]   : -47.1089

 Sensorneigung  |   Transformationsparameter  |Wellenlänge am |Wellenlänge am
  bx   |   by   |  Theta  |    Phi        t   |diagonalen Stab|vertikalen Stab
[grad] | [grad] |  [grad] |   [grad]     []   |     [nm]      |    [nm]
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 1.000 |  5.000 |  -5.098 |  168.717 |  1.000 |    483.29046  |    617.32607  
 1.500 | -5.000 |  -5.218 |   16.663 | -1.000 |    610.64312  |    610.66606  
 1.500 | -4.500 |  -4.741 |   18.404 | -0.900 |    603.91669  |    610.66606  
 1.500 | -4.000 |  -4.270 |   20.530 | -0.800 |    597.19022  |    610.66606  
 1.500 | -3.500 |  -3.806 |   23.178 | -0.700 |    590.46423  |    610.66606  
 1.500 | -3.000 |  -3.353 |   26.549 | -0.600 |    583.73925  |    610.66606  
 1.500 | -2.500 |  -2.914 |   30.953 | -0.500 |    577.01579  |    610.66606  
 1.500 | -2.000 |  -2.499 |   36.865 | -0.400 |    570.29438  |    610.66606  
 1.500 | -1.500 |  -2.121 |   45.000 | -0.300 |    563.57552  |    610.66606  
 1.500 | -1.000 |  -1.803 |   56.313 | -0.200 |    556.85973  |    610.66606  
 1.500 | -0.500 |  -1.581 |   71.569 | -0.100 |    550.14753  |    610.66606  
 1.500 |  0.000 |  -1.500 |   90.000 | -0.000 |    543.43941  |    610.66606  
 1.500 |  0.500 |  -1.581 |  108.431 |  0.100 |    536.73588  |    610.66606  
 1.500 |  1.000 |  -1.803 |  123.687 |  0.200 |    530.03745  |    610.66606  
 1.500 |  1.500 |  -2.121 |  135.000 |  0.300 |    523.34462  |    610.66606  
 1.500 |  2.000 |  -2.499 |  143.135 |  0.400 |    516.65789  |    610.66606  
 1.500 |  2.500 |  -2.914 |  149.047 |  0.500 |    509.97775  |    610.66606  
 1.500 |  3.000 |  -3.353 |  153.451 |  0.600 |    503.30469  |    610.66606  
 1.500 |  3.500 |  -3.806 |  156.822 |  0.700 |    496.63920  |    610.66606  
 1.500 |  4.000 |  -4.270 |  159.470 |  0.800 |    489.98178  |    610.66606  
 1.500 |  4.500 |  -4.741 |  161.596 |  0.900 |    483.33291  |    610.66606  
 1.500 |  5.000 |  -5.218 |  163.337 |  1.000 |    476.69307  |    610.66606  
 2.000 | -5.000 |  -5.381 |   21.759 | -0.999 |    603.95661  |    603.99746  
 2.000 | -4.500 |  -4.921 |   23.927 | -0.899 |    597.22094  |    603.99746  
 2.000 | -4.000 |  -4.469 |   26.537 | -0.800 |    590.48676  |    603.99746  
 2.000 | -3.500 |  -4.029 |   29.724 | -0.700 |    583.75461  |    603.99746  
 2.000 | -3.000 |  -3.604 |   33.677 | -0.600 |    577.02501  |    603.99746  
 2.000 | -2.500 |  -3.200 |   38.653 | -0.500 |    570.29847  |    603.99746  
 2.000 | -2.000 |  -2.827 |   45.000 | -0.400 |    563.57552  |    603.99746  
 2.000 | -1.500 |  -2.499 |   53.135 | -0.300 |    556.85666  |    603.99746  
 2.000 | -1.000 |  -2.236 |   63.442 | -0.200 |    550.14241  |    603.99746  
 2.000 | -0.500 |  -2.061 |   75.969 | -0.100 |    543.43327  |    603.99746  
 2.000 |  0.000 |  -2.000 |   90.000 | -0.000 |    536.72975  |    603.99746  
 2.000 |  0.500 |  -2.061 |  104.031 |  0.100 |    530.03235  |    603.99746  
 2.000 |  1.000 |  -2.236 |  116.558 |  0.200 |    523.34157  |    603.99746  
 2.000 |  1.500 |  -2.499 |  126.865 |  0.300 |    516.65789  |    603.99746  
 2.000 |  2.000 |  -2.827 |  135.000 |  0.400 |    509.98181  |    603.99746  
 2.000 |  2.500 |  -3.200 |  141.347 |  0.500 |    503.31382  |    603.99746  
 2.000 |  3.000 |  -3.604 |  146.323 |  0.600 |    496.65441  |    603.99746  
 2.000 |  3.500 |  -4.029 |  150.276 |  0.700 |    490.00405  |    603.99746  
 2.000 |  4.000 |  -4.469 |  153.463 |  0.800 |    483.36322  |    603.99746  
 2.000 |  4.500 |  -4.921 |  156.073 |  0.899 |    476.73239  |    603.99746  
 2.000 |  5.000 |  -5.381 |  158.241 |  0.999 |    470.11205  |    603.99746  
 2.500 | -5.000 |  -5.585 |   26.521 | -0.999 |    597.25682  |    597.32075  
 2.500 | -4.500 |  -5.143 |   29.020 | -0.899 |    590.51342  |    597.32075  
 2.500 | -4.000 |  -4.713 |   31.980 | -0.799 |    583.77307  |    597.32075  
 2.500 | -3.500 |  -4.298 |   35.521 | -0.699 |    577.03629  |    597.32075  
 2.500 | -3.000 |  -3.902 |   39.798 | -0.599 |    570.30360  |    597.32075  
 2.500 | -2.500 |  -3.533 |   45.000 | -0.500 |    563.57552  |    597.32075  
 2.500 | -2.000 |  -3.200 |   51.347 | -0.400 |    556.85257  |    597.32075  
 2.500 | -1.500 |  -2.914 |   59.047 | -0.300 |    550.13525  |    597.32075  
 2.500 | -1.000 |  -2.692 |   68.209 | -0.200 |    543.42407  |    597.32075  
 2.500 | -0.500 |  -2.549 |   78.697 | -0.100 |    536.71954  |    597.32075  
 2.500 |  0.000 |  -2.500 |   90.000 | -0.000 |    530.02215  |    597.32075  
 2.500 |  0.500 |  -2.549 |  101.303 |  0.100 |    523.33239  |    597.32075  
 2.500 |  1.000 |  -2.692 |  111.791 |  0.200 |    516.65076  |    597.32075  
 2.500 |  1.500 |  -2.914 |  120.953 |  0.300 |    509.97775  |    597.32075  
 2.500 |  2.000 |  -3.200 |  128.653 |  0.400 |    503.31382  |    597.32075  
 2.500 |  2.500 |  -3.533 |  135.000 |  0.500 |    496.65948  |    597.32075  
 2.500 |  3.000 |  -3.902 |  140.202 |  0.599 |    490.01518  |    597.32075  
 2.500 |  3.500 |  -4.298 |  144.479 |  0.699 |    483.38139  |    597.32075  
 2.500 |  4.000 |  -4.713 |  148.020 |  0.799 |    476.75859  |    597.32075  
 2.500 |  4.500 |  -5.143 |  150.980 |  0.899 |    470.14724  |    597.32075  
 2.500 |  5.000 |  -5.585 |  153.479 |  0.999 |    463.54779  |    597.32075  
 3.000 | -5.000 |  -5.823 |   30.923 | -0.999 |    590.54423  |    590.63641  
 3.000 | -4.500 |  -5.402 |   33.660 | -0.899 |    583.79463  |    590.63641  
 3.000 | -4.000 |  -4.994 |   36.850 | -0.799 |    577.04963  |    590.63641  
 3.000 | -3.500 |  -4.605 |   40.592 | -0.699 |    570.30976  |    590.63641  
 3.000 | -3.000 |  -4.239 |   45.000 | -0.599 |    563.57552  |    590.63641  
 3.000 | -2.500 |  -3.902 |   50.202 | -0.499 |    556.84744  |    590.63641  
 3.000 | -2.000 |  -3.604 |   56.323 | -0.399 |    550.12603  |    590.63641  
 3.000 | -1.500 |  -3.353 |   63.451 | -0.300 |    543.41179  |    590.63641  
 3.000 | -1.000 |  -3.162 |   71.579 | -0.200 |    536.70523  |    590.63641  
 3.000 | -0.500 |  -3.041 |   80.546 | -0.100 |    530.00683  |    590.63641  
 3.000 |  0.000 |  -3.000 |   90.000 | -0.000 |    523.31709  |    590.63641  
 3.000 |  0.500 |  -3.041 |   99.454 |  0.100 |    516.63650  |    590.63641  
 3.000 |  1.000 |  -3.162 |  108.421 |  0.200 |    509.96554  |    590.63641  
 3.000 |  1.500 |  -3.353 |  116.549 |  0.300 |    503.30469  |    590.63641  
 3.000 |  2.000 |  -3.604 |  123.677 |  0.399 |    496.65441  |    590.63641  
 3.000 |  2.500 |  -3.902 |  129.798 |  0.499 |    490.01518  |    590.63641  
 3.000 |  3.000 |  -4.239 |  135.000 |  0.599 |    483.38745  |    590.63641  
 3.000 |  3.500 |  -4.605 |  139.408 |  0.699 |    476.77169  |    590.63641  
 3.000 |  4.000 |  -4.994 |  143.150 |  0.799 |    470.16835  |    590.63641  
 3.000 |  4.500 |  -5.402 |  146.340 |  0.899 |    463.57787  |    590.63641  
 3.000 |  5.000 |  -5.823 |  149.077 |  0.999 |    457.00071  |    590.63641  
 3.500 | -5.000 |  -6.093 |   34.957 | -0.998 |    583.81931  |    583.94494  
 3.500 | -4.500 |  -5.692 |   37.852 | -0.898 |    577.06505  |    583.94494  
 3.500 | -4.000 |  -5.308 |   41.175 | -0.799 |    570.31695  |    583.94494  
 3.500 | -3.500 |  -4.944 |   45.000 | -0.699 |    563.57552  |    583.94494  
 3.500 | -3.000 |  -4.605 |   49.408 | -0.599 |    556.84129  |    583.94494  
 3.500 | -2.500 |  -4.298 |   54.479 | -0.499 |    550.11475  |    583.94494  
 3.500 | -2.000 |  -4.029 |   60.276 | -0.399 |    543.39643  |    583.94494  
 3.500 | -1.500 |  -3.806 |   66.822 | -0.299 |    536.68681  |    583.94494  
 3.500 | -1.000 |  -3.639 |   74.072 | -0.200 |    529.98639  |    583.94494  
 3.500 | -0.500 |  -3.535 |   81.880 | -0.100 |    523.29566  |    583.94494  
 3.500 |  0.000 |  -3.500 |   90.000 | -0.000 |    516.61511  |    583.94494  
 3.500 |  0.500 |  -3.535 |   98.120 |  0.100 |    509.94520  |    583.94494  
 3.500 |  1.000 |  -3.639 |  105.928 |  0.200 |    503.28641  |    583.94494  
 3.500 |  1.500 |  -3.806 |  113.178 |  0.299 |    496.63920  |    583.94494  
 3.500 |  2.000 |  -4.029 |  119.724 |  0.399 |    490.00405  |    583.94494  
 3.500 |  2.500 |  -4.298 |  125.521 |  0.499 |    483.38139  |    583.94494  
 3.500 |  3.000 |  -4.605 |  130.592 |  0.599 |    476.77169  |    583.94494  
 3.500 |  3.500 |  -4.944 |  135.000 |  0.699 |    470.17538  |    583.94494  
 3.500 |  4.000 |  -5.308 |  138.825 |  0.799 |    463.59291  |    583.94494  
 3.500 |  4.500 |  -5.692 |  142.148 |  0.898 |    457.02471  |    583.94494  
 3.500 |  5.000 |  -6.093 |  145.043 |  0.998 |    450.47120  |    583.94494  
 4.000 | -5.000 |  -6.391 |   38.634 | -0.998 |    577.08256  |    577.24682  
 4.000 | -4.500 |  -6.010 |   41.621 | -0.898 |    570.32518  |    577.24682  
 4.000 | -4.000 |  -5.648 |   45.000 | -0.798 |    563.57552  |    577.24682  
 4.000 | -3.500 |  -5.308 |   48.825 | -0.698 |    556.83409  |    577.24682  
 4.000 | -3.000 |  -4.994 |   53.150 | -0.599 |    550.10141  |    577.24682  
 4.000 | -2.500 |  -4.713 |   58.020 | -0.499 |    543.37797  |    577.24682  
 4.000 | -2.000 |  -4.469 |   63.463 | -0.399 |    536.66428  |    577.24682  
 4.000 | -1.500 |  -4.270 |   69.470 | -0.299 |    529.96082  |    577.24682  
 4.000 | -1.000 |  -4.122 |   75.984 | -0.200 |    523.26809  |    577.24682  
 4.000 | -0.500 |  -4.031 |   82.886 | -0.100 |    516.58656  |    577.24682  
 4.000 |  0.000 |  -4.000 |   90.000 | -0.000 |    509.91670  |    577.24682  
 4.000 |  0.500 |  -4.031 |   97.114 |  0.100 |    503.25897  |    577.24682  
 4.000 |  1.000 |  -4.122 |  104.016 |  0.200 |    496.61385  |    577.24682  
 4.000 |  1.500 |  -4.270 |  110.530 |  0.299 |    489.98178  |    577.24682  
 4.000 |  2.000 |  -4.469 |  116.537 |  0.399 |    483.36322  |    577.24682  
 4.000 |  2.500 |  -4.713 |  121.980 |  0.499 |    476.75859  |    577.24682  
 4.000 |  3.000 |  -4.994 |  126.850 |  0.599 |    470.16835  |    577.24682  
 4.000 |  3.500 |  -5.308 |  131.175 |  0.698 |    463.59291  |    577.24682  
 4.000 |  4.000 |  -5.648 |  135.000 |  0.798 |    457.03270  |    577.24682  
 4.000 |  4.500 |  -6.010 |  138.379 |  0.898 |    450.48814  |    577.24682  
 4.000 |  5.000 |  -6.391 |  141.366 |  0.998 |    443.95964  |    577.24682  
 4.500 | -5.000 |  -6.712 |   41.973 | -0.997 |    570.33446  |    570.54253  
 4.500 | -4.500 |  -6.351 |   45.000 | -0.897 |    563.57552  |    570.54253  
 4.500 | -4.000 |  -6.010 |   48.379 | -0.798 |    556.82586  |    570.54253  
 4.500 | -3.500 |  -5.692 |   52.148 | -0.698 |    550.08599  |    570.54253  
 4.500 | -3.000 |  -5.402 |   56.340 | -0.598 |    543.35641  |    570.54253  
 4.500 | -2.500 |  -5.143 |   60.980 | -0.498 |    536.63762  |    570.54253  
 4.500 | -2.000 |  -4.921 |   66.073 | -0.399 |    529.93011  |    570.54253  
 4.500 | -1.500 |  -4.741 |   71.596 | -0.299 |    523.23435  |    570.54253  
 4.500 | -1.000 |  -4.609 |   77.495 | -0.199 |    516.55084  |    570.54253  
 4.500 | -0.500 |  -4.527 |   83.673 | -0.100 |    509.88002  |    570.54253  
 4.500 |  0.000 |  -4.500 |   90.000 | -0.000 |    503.22237  |    570.54253  
 4.500 |  0.500 |  -4.527 |   96.327 |  0.100 |    496.57834  |    570.54253  
 4.500 |  1.000 |  -4.609 |  102.505 |  0.199 |    489.94837  |    570.54253  
 4.500 |  1.500 |  -4.741 |  108.404 |  0.299 |    483.33291  |    570.54253  
 4.500 |  2.000 |  -4.921 |  113.927 |  0.399 |    476.73239  |    570.54253  
 4.500 |  2.500 |  -5.143 |  119.020 |  0.498 |    470.14724  |    570.54253  
 4.500 |  3.000 |  -5.402 |  123.660 |  0.598 |    463.57787  |    570.54253  
 4.500 |  3.500 |  -5.692 |  127.852 |  0.698 |    457.02471  |    570.54253  
 4.500 |  4.000 |  -6.010 |  131.621 |  0.798 |    450.48814  |    570.54253  
 4.500 |  4.500 |  -6.351 |  135.000 |  0.897 |    443.96859  |    570.54253  
 4.500 |  5.000 |  -6.712 |  138.027 |  0.997 |    437.46643  |    570.54253  
 5.000 | -5.000 |  -7.053 |   45.000 | -0.996 |    563.57552  |    563.83259  
 5.000 | -4.500 |  -6.712 |   48.027 | -0.897 |    556.81658  |    563.83259  
 5.000 | -4.000 |  -6.391 |   51.366 | -0.797 |    550.06849  |    563.83259  
 5.000 | -3.500 |  -6.093 |   55.043 | -0.697 |    543.33173  |    563.83259  
 5.000 | -3.000 |  -5.823 |   59.077 | -0.598 |    536.60682  |    563.83259  
 5.000 | -2.500 |  -5.585 |   63.479 | -0.498 |    529.89422  |    563.83259  
 5.000 | -2.000 |  -5.381 |   68.241 | -0.398 |    523.19444  |    563.83259  
 5.000 | -1.500 |  -5.218 |   73.337 | -0.299 |    516.50792  |    563.83259  
 5.000 | -1.000 |  -5.098 |   78.717 | -0.199 |    509.83515  |    563.83259  
 5.000 | -0.500 |  -5.025 |   84.304 | -0.100 |    503.17657  |    563.83259  
 5.000 |  0.000 |  -5.000 |   90.000 | -0.000 |    496.53264  |    563.83259  
 5.000 |  0.500 |  -5.025 |   95.696 |  0.100 |    489.90379  |    563.83259  
 5.000 |  1.000 |  -5.098 |  101.283 |  0.199 |    483.29046  |    563.83259  
 5.000 |  1.500 |  -5.218 |  106.663 |  0.299 |    476.69307  |    563.83259  
 5.000 |  2.000 |  -5.381 |  111.759 |  0.398 |    470.11205  |    563.83259  
 5.000 |  2.500 |  -5.585 |  116.521 |  0.498 |    463.54779  |    563.83259  
 5.000 |  3.000 |  -5.823 |  120.923 |  0.598 |    457.00071  |    563.83259  
 5.000 |  3.500 |  -6.093 |  124.957 |  0.697 |    450.47120  |    563.83259  
 5.000 |  4.000 |  -6.391 |  128.634 |  0.797 |    443.95964  |    563.83259  
 5.000 |  4.500 |  -6.712 |  131.973 |  0.897 |    437.46643  |    563.83259  
 5.000 |  5.000 |  -7.053 |  135.000 |  0.996 |    430.99194  |    563.83259  
